the_geom,GEOID,FSHRI,FVI_storm_surge_present,FVI_storm_surge_2050s,FVI_storm_surge_2080s,FVI_tidal_2020s,FVI_tidal_2050s,FVI_tidal_2080s,flood_risk_score
"MULTIPOLYGON (((-73.9541620159804 40.8479893203109, -73.952829 40.851106, -73.95256510119881 40.8515370619545, -73.947005 40.85045899999999, -73.9448 40.85005000000001, -73.943187 40.849754999999995, -73.943576 40.847891999999995, -73.94248 40.84832000000001, -73.942054 40.84831700000001, -73.941364 40.848184, -73.939524 40.847838, -73.939779 40.847210000000004, -73.940241 40.846048, -73.940518 40.845369, -73.940795 40.844686, -73.941142 40.844048999999984, -73.941634 40.84343700000001, -73.942013 40.84281, -73.942279 40.84215400000001, -73.943066 40.840193000000006, -73.94468000000002 40.84105099999999, -73.946502 40.841241, -73.947721 40.84144800000001, -73.9556609407898 40.84448473478619, -73.9541620159804 40.8479893203109)))",36061025500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-74.0213512062794 40.727461806906994, -74.0213117177497 40.727624126948896, -74.0210184498242 40.72882962287979, -74.020968 40.72903699999999, -74.014886 40.72849499999999, -74.011376 40.72823300000001, -74.010871 40.72818000000001, -74.010544 40.72910000000001, -74.009349 40.728988, -74.00709 40.72877199999999, -74.005314 40.728605, -74.003128 40.72839399999999, -74.002808 40.728365000000004, -74.002149 40.728035999999996, -74.002513 40.72760100000001, -74.003122 40.72687799999999, -74.00373 40.72624999999999, -74.003859 40.72593199999999, -74.004031 40.725513, -74.004275 40.724911000000006, -74.004575 40.724173, -74.004786 40.723625, -74.00531 40.72182399999999, -74.006298 40.72255, -74.007629 40.723497, -74.007912 40.72370000000001, -74.010041 40.72520599999999, -74.010812 40.72579, -74.011235 40.724266, -74.011439 40.72428399999999, -74.011978 40.72433299999998, -74.01599 40.724766, -74.0218316397257 40.72548695553619, -74.0213512062794 40.727461806906994)))",36061003700,1.0,3.0,3.0,3.0,0.0,0.0,0.0,4.24
"MULTIPOLYGON (((-73.973027 40.74445, -73.972576 40.74506799999999, -73.97213 40.74568099999999, -73.971657 40.746303999999995, -73.971228 40.74691899999999, -73.97078 40.747543, -73.970366 40.748095, -73.970452 40.74821199999998, -73.969987 40.748869, -73.968126 40.748070000000006, -73.967977 40.748005000000006, -73.967697 40.74786599999999, -73.960211 40.744511, -73.960513 40.744108000000004, -73.960563 40.74402400000001, -73.961381 40.74280200000001, -73.961911 40.74099699999999, -73.962435 40.73967199999999, -73.96262000000002 40.739033, -73.971566 40.74299299999999, -73.97223 40.743249, -73.973512 40.743782, -73.973027 40.74445)))",36061008601,1.0,4.0,3.0,3.0,0.0,0.0,3.0,5.319999999999999
"MULTIPOLYGON (((-73.956806 40.807546, -73.956344 40.808174, -73.95543 40.809428999999994, -73.954966 40.810064, -73.953576 40.809476999999994, -73.952591 40.810764999999996, -73.952101 40.81144200000001, -73.95068 40.81084299999999, -73.951165 40.810173, -73.951664 40.80949, -73.952585 40.80823799999999, -73.952917 40.80778, -73.95304 40.80760999999999, -73.9535 40.80698100000001, -73.953957 40.806353, -73.954416 40.805725, -73.955869 40.806336, -73.957266 40.806915999999994, -73.956806 40.807546)))",36061025700,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.924742 40.861594, -73.922495 40.862413, -73.922166 40.86253499999999, -73.920611 40.863113000000006, -73.920276 40.86260599999999, -73.918943 40.864463, -73.917044 40.86702599999999, -73.915681 40.86888899999999, -73.91518300000001 40.869550999999994, -73.914009 40.87116, -73.912269 40.87251800000001, -73.911435 40.87329700000001, -73.910485 40.87401499999998, -73.908605 40.871677999999996, -73.909804 40.86828200000001, -73.91434 40.862520999999994, -73.916975 40.859909, -73.91929 40.857474999999994, -73.920005 40.856679, -73.920958 40.855112, -73.92216 40.85560699999999, -73.922867 40.855872, -73.922958 40.858914000000006, -73.923542 40.85983799999999, -73.924742 40.861594)))",36061029900,2.0,4.0,4.0,4.0,0.0,0.0,4.0,5.319999999999999
"MULTIPOLYGON (((-73.949972 40.763646, -73.94773 40.766084000000006, -73.945398 40.76864700000001, -73.945138 40.769107, -73.944658 40.769845999999994, -73.942146 40.772037000000005, -73.94019 40.772954999999996, -73.940145 40.772951000000006, -73.937466 40.77250399999999, -73.934956 40.77172999999999, -73.936404 40.769475, -73.939836 40.767988, -73.940463 40.76752999999999, -73.941312 40.76691799999998, -73.944715 40.76287899999999, -73.946626 40.763864999999996, -73.947643 40.764191999999994, -73.947758 40.764065, -73.948447 40.763475, -73.949972 40.763646)))",36061023802,1.0,4.0,3.0,3.0,5.0,5.0,4.0,8.919999999999998
"MULTIPOLYGON (((-73.911405 40.87927800000001, -73.91031 40.87904700000001, -73.909505 40.87887799999999, -73.908554 40.877712, -73.907198 40.876389, -73.907 40.873455, -73.907104 40.872977999999996, -73.908526 40.87179199999999, -73.908605 40.871677999999996, -73.910485 40.87401499999998, -73.9152 40.875581, -73.911405 40.87927800000001)))",36061030900,3.0,2.0,2.0,3.0,0.0,0.0,2.0,3.1599999999999997
"MULTIPOLYGON (((-73.967533 40.760255, -73.967041 40.760926999999995, -73.966583 40.761552, -73.964314 40.760599, -73.965293 40.759308, -73.96578300000002 40.758632, -73.968024 40.759578, -73.967533 40.760255)))",36061010803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.950798 40.774927, -73.950339 40.775564, -73.948084 40.774611, -73.945728 40.773622, -73.946195 40.772985, -73.946656 40.77235100000001, -73.94901 40.77334199999999, -73.951261 40.774292, -73.950798 40.774927)))",36061013604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.96156 40.74945799999998, -73.958614 40.753848, -73.955527 40.75724300000001, -73.953843 40.759355000000006, -73.953606 40.75953599999999, -73.952541 40.76049, -73.951565 40.760381, -73.95124 40.760617999999994, -73.950108 40.760028, -73.947832 40.75898899999999, -73.95084 40.75521899999999, -73.951367 40.754523999999996, -73.954317 40.75125800000001, -73.956174 40.749665, -73.956842 40.748828, -73.957732 40.74777499999999, -73.961491 40.749494, -73.96156 40.74945799999998)))",36061023804,1.0,3.0,3.0,3.0,4.0,4.0,3.0,7.119999999999999
"MULTIPOLYGON (((-74.00156900000002 40.713685000000005, -74.000746 40.71450999999999, -74.000455 40.71436499999999, -74.000789 40.71529099999999, -74.000138 40.7162, -73.999313 40.71755000000001, -73.998589 40.71709899999999, -73.997763 40.716814, -73.996984 40.716541, -73.996059 40.716231999999984, -73.997504 40.71406900000001, -73.99858400000001 40.713468, -73.999157 40.713319, -74.000891 40.713015000000006, -74.00156900000002 40.713685000000005)))",36061002902,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.988626 40.77411599999999, -73.988177 40.774735, -73.987711 40.775373, -73.987241 40.776017, -73.984412 40.77480799999999, -73.984879 40.774155, -73.985332 40.77353099999999, -73.985792 40.772904, -73.986238 40.77229899999998, -73.986695 40.77166799999999, -73.98954 40.77286600000001, -73.988626 40.77411599999999)))",36061015101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-74.0142468634549 40.756655747290296, -74.007205 40.754682, -74.006646 40.75445099999999, -74.000975 40.75205499999999, -74.00143 40.751445, -74.002785 40.74959199999999, -74.005629 40.75078800000001, -74.007829 40.751714, -74.008016 40.75179399999999, -74.008532 40.75192, -74.0150133469565 40.7535060844333, -74.0142468634549 40.756655747290296)))",36061009902,1.0,3.0,3.0,3.0,0.0,0.0,2.0,4.24
"MULTIPOLYGON (((-73.954575 40.769755, -73.954112 40.77038900000001, -73.953731 40.770228, -73.952116 40.769549000000005, -73.951858 40.76944100000001, -73.949253 40.76835500000001, -73.949042 40.76826299999999, -73.947973 40.769512000000006, -73.947502 40.77012099999999, -73.945138 40.769107, -73.945398 40.76864700000001, -73.94773 40.766084000000006, -73.950093 40.767036, -73.950281 40.76712199999999, -73.952788 40.76816999999999, -73.95503700000002 40.76911999999998, -73.954575 40.769755)))",36061013201,2.0,2.0,1.0,2.0,0.0,0.0,0.0,3.1599999999999997
"MULTIPOLYGON (((-73.994983 40.7603, -73.994526 40.760926999999995, -73.99407 40.76155199999999, -73.993609 40.762184000000005, -73.990764 40.76098799999999, -73.99123 40.760354, -73.991685 40.75972899999999, -73.99214 40.759102999999996, -73.992633 40.758430000000004, -73.993936 40.75897899999999, -73.994878 40.75937600000001, -73.995474 40.759626999999995, -73.994983 40.7603)))",36061012102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.944297 40.83707799999999, -73.944022 40.83778, -73.943741 40.838477, -73.943465 40.839173999999986, -73.943066 40.840193000000006, -73.94114 40.839180000000006, -73.939827 40.838497999999994, -73.939994 40.83771399999999, -73.940102 40.836945, -73.93995 40.836078, -73.939888 40.83579399999999, -73.939775 40.835182999999994, -73.94004900000002 40.834491, -73.94036 40.833786, -73.941118 40.83411399999999, -73.941577 40.833487, -73.944426 40.834681, -73.943967 40.83530900000002, -73.944574 40.83638199999999, -73.944297 40.83707799999999)))",36061024500,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.922145 40.869150000000005, -73.920897 40.869877, -73.919255 40.871007999999996, -73.919458 40.872249, -73.918564 40.87147900000001, -73.917916 40.870923, -73.916973 40.87014799999999, -73.916275 40.869583, -73.91518300000001 40.869550999999994, -73.915681 40.86888899999999, -73.917044 40.86702599999999, -73.919754 40.868114, -73.921214 40.86769299999999, -73.921726 40.868497, -73.922145 40.869150000000005)))",36061030300,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.963657546337 40.8262982883083, -73.959192 40.824342, -73.957083 40.82320200000001, -73.955697 40.822876, -73.953676 40.82201899999998, -73.952911 40.821697, -73.950829 40.82082900000001, -73.9522 40.81895000000001, -73.952721 40.81823599999999, -73.954952 40.819168, -73.955451 40.81937700000001, -73.955076 40.82009699999999, -73.957523 40.82114299999999, -73.958407 40.821496999999994, -73.958743 40.82162, -73.9650918110465 40.8244835043902, -73.963657546337 40.8262982883083)))",36061022301,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.958254 40.804714, -73.958182 40.805597, -73.957722 40.806291, -73.957266 40.806915999999994, -73.955869 40.806336, -73.954416 40.805725, -73.954874 40.80509599999999, -73.955368 40.80442, -73.956321 40.803115000000005, -73.957782 40.80372799999999, -73.95820400000001 40.80389400000001, -73.958254 40.804714)))",36061020102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.989857 40.720533, -73.98923 40.72167699999999, -73.988643 40.722933, -73.987865 40.722697000000004, -73.986285 40.722242, -73.985863 40.7221, -73.985516 40.721985000000004, -73.983824 40.721473, -73.984477 40.720235, -73.985074 40.71908299999999, -73.986752 40.719593, -73.987542 40.71983300000001, -73.98835400000002 40.72007699999999, -73.989114 40.72030799999999, -73.98962 40.72046199999999, -73.989857 40.720533)))",36061003001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.985947 40.752317, -73.985488 40.752934999999994, -73.985043 40.75355400000001, -73.984596 40.75417699999999, -73.984118 40.754842, -73.980888 40.753480999999994, -73.981822 40.752197, -73.982275 40.751577000000005, -73.984076 40.74910199999999, -73.987294 40.750450999999984, -73.985947 40.752317)))",36061008400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-74.01660600000001 40.704963000000006, -74.015956 40.70668, -74.015749 40.70718599999999, -74.015513 40.707707, -74.014856 40.709394, -74.014697 40.709779, -74.014358 40.711006000000005, -74.014147 40.712213, -74.0137 40.713668, -74.011663 40.71279799999999, -74.010122 40.712084999999995, -74.008601 40.711392, -74.009063 40.71088699999999, -74.009988 40.709806, -74.010542 40.709154, -74.011012 40.708594, -74.011248 40.70830399999999, -74.011703 40.707756, -74.011947 40.707452, -74.012508 40.70676699999999, -74.013254 40.705871, -74.013326 40.705031, -74.014289 40.70454899999999, -74.016628 40.704798999999994, -74.01660600000001 40.704963000000006)))",36061001300,1.0,3.0,3.0,2.0,0.0,0.0,0.0,4.24
"MULTIPOLYGON (((-73.947896 40.79292799999999, -73.946946 40.794234, -73.946483 40.794863, -73.946042 40.79546700000001, -73.945096 40.79676400000001, -73.943483 40.796073, -73.941876 40.795406, -73.942347 40.794760999999994, -73.942804 40.79413299999999, -73.943272 40.793487999999996, -73.943723 40.792874, -73.944182 40.79224599999999, -73.944676 40.791568999999996, -73.945168 40.79089400000001, -73.946772 40.791568999999996, -73.948386 40.792255999999995, -73.947896 40.79292799999999)))",36061017200,1.0,3.0,4.0,4.0,0.0,0.0,0.0,4.24
"MULTIPOLYGON (((-73.961014 40.77495799999999, -73.960515 40.775642, -73.960017 40.77632299999999, -73.959775 40.776654, -73.95909 40.777592, -73.958627 40.778227, -73.95816500000001 40.77886099999999, -73.956546 40.77817999999999, -73.954945 40.77750399999999, -73.955408 40.776868, -73.955869 40.776236000000004, -73.956334 40.775601, -73.956583 40.775259, -73.956798 40.77496699999998, -73.957294 40.77428299999999, -73.957794 40.77360000000001, -73.958255 40.77296499999999, -73.959857 40.773643, -73.961475 40.774324, -73.961014 40.77495799999999)))",36061014000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.9948704682217 40.78383390430079, -73.9948668531077 40.783838879394494, -73.990484 40.78237699999999, -73.98814 40.781409000000004, -73.987308 40.781041, -73.986544 40.780658, -73.985679 40.780312999999985, -73.98537 40.781078, -73.985072 40.78177999999999, -73.983515 40.78112600000001, -73.981521 40.780282000000014, -73.980673 40.779925, -73.981135 40.779292, -73.981621 40.778608, -73.981992 40.778118, -73.98211800000001 40.777922999999994, -73.982583 40.777303, -73.985448 40.778476, -73.987094 40.779164, -73.987994 40.779545000000006, -73.988412 40.77973899999999, -73.988521 40.779779, -73.98919 40.779942000000005, -73.9957877134895 40.7825715980149, -73.9948704682217 40.78383390430079)))",36061015900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.936661 40.850448, -73.935716 40.85233900000001, -73.936545 40.852610999999996, -73.936355 40.853821, -73.936038 40.85491499999999, -73.934627 40.854501, -73.933705 40.85416899999999, -73.932228 40.853581999999996, -73.930996 40.853061999999994, -73.931495 40.85238, -73.931995 40.85169599999999, -73.932433 40.851095, -73.932861 40.850506, -73.93331 40.849895, -73.93423900000002 40.848626, -73.935471 40.849145, -73.936397 40.849540999999995, -73.935754 40.850168, -73.936661 40.850448)))",36061027100,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.949824 40.784516, -73.949332 40.78519399999999, -73.948925 40.78502099999999, -73.94706900000001 40.784236, -73.944723 40.78324700000001, -73.945213 40.78257100000001, -73.94567 40.78194699999999, -73.948039 40.782942, -73.950282 40.783891, -73.949824 40.784516)))",36061015601,1.0,3.0,3.0,3.0,0.0,0.0,0.0,4.24
"MULTIPOLYGON (((-73.938593 40.811435, -73.937635 40.81274799999999, -73.936688 40.81404400000002, -73.93621 40.814674, -73.935756 40.815326, -73.934454 40.817189, -73.933982 40.817704, -73.934436 40.819151999999995, -73.934475 40.81969699999999, -73.934313 40.81962999999999, -73.933823 40.819491000000006, -73.932327 40.81950299999999, -73.932401 40.814150999999995, -73.932605 40.81151700000001, -73.93424 40.81084599999999, -73.934868 40.81049499999999, -73.93502300000002 40.81038, -73.935313 40.810109999999995, -73.935577 40.80982000000001, -73.935819 40.809502999999985, -73.937408 40.810176000000006, -73.939018 40.81085600000001, -73.938593 40.811435)))",36061021000,1.0,4.0,4.0,4.0,0.0,0.0,4.0,5.319999999999999
"MULTIPOLYGON (((-74.006407 40.733053999999996, -74.00629400000001 40.73374200000001, -74.006181 40.734438999999995, -74.006069 40.735134, -74.00596 40.735845, -74.005126 40.735961, -74.003527 40.736178, -74.001948 40.736414, -74.00177 40.735761999999994, -74.001574 40.735127999999996, -74.001389 40.734483, -74.001205 40.733843, -74.002789 40.733616999999995, -74.002572 40.733372, -74.002124 40.732841, -74.00347100000002 40.732372999999995, -74.003612 40.73232399999999, -74.005107 40.731836, -74.006624 40.73166899999999, -74.006407 40.733053999999996)))",36061007300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.99007 40.74087999999999, -73.989318 40.741913999999994, -73.988194 40.74345099999999, -73.987746 40.744066, -73.987298 40.744682, -73.985696 40.744007999999994, -73.984078 40.743326, -73.984529 40.742708, -73.984977 40.74208899999999, -73.985879 40.740853, -73.986366 40.740187, -73.986849 40.739521999999994, -73.987302 40.73890299999999, -73.989582 40.739864999999995, -73.990518 40.740261999999994, -73.99007 40.74087999999999)))",36061005600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-74.0086034601802 40.7649813360179, -74.004683 40.763432, -74.001716 40.762208, -74.001036 40.761967999999996, -73.998315 40.760823, -73.996232 40.759946, -73.995474 40.759626999999995, -73.995943 40.758980999999984, -73.996409 40.75833899999999, -73.997233 40.757208999999996, -73.997306 40.75711, -74.000138 40.758307, -74.000067 40.758403, -74.002843 40.759686, -74.003826 40.76013300000001, -74.0102349578362 40.762746982165694, -74.0086034601802 40.7649813360179)))",36061011700,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.1599999999999997
"MULTIPOLYGON (((-73.939602 40.82600199999999, -73.939149 40.82662599999999, -73.937271 40.829154, -73.93519 40.82829499999999, -73.934837 40.828031999999986, -73.934676 40.828043, -73.934555 40.82804699999999, -73.933059 40.828156, -73.932749 40.825492, -73.932327 40.81950299999999, -73.933823 40.819491000000006, -73.934313 40.81962999999999, -73.934475 40.81969699999999, -73.936227 40.820437999999996, -73.935745 40.82110599999999, -73.935335 40.821749, -73.938129 40.822934000000004, -73.937673 40.823566, -73.93722 40.824187999999985, -73.936787 40.824811, -73.939351 40.825897999999995, -73.939602 40.82600199999999)))",36061023600,3.0,4.0,3.0,3.0,4.0,3.0,4.0,7.4799999999999995
"MULTIPOLYGON (((-73.96752 40.766039, -73.966607 40.76729099999999, -73.96615 40.767917, -73.965693 40.768544, -73.965238 40.76916899999999, -73.964782 40.76979600000001, -73.963161 40.76911299999999, -73.961559 40.768437, -73.962014 40.76781199999999, -73.96247 40.767185000000005, -73.962929 40.766558999999994, -73.963401 40.765911, -73.963843 40.76530899999999, -73.964299 40.764683, -73.964755 40.764058, -73.966359 40.764732, -73.967974 40.765413, -73.96752 40.766039)))",36061012000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.938144 40.80051, -73.937228 40.80176900000001, -73.93631 40.80302400000001, -73.934062 40.802077, -73.931773 40.800979, -73.931969 40.800711, -73.933516 40.798593999999994, -73.933991 40.79793200000001, -73.936361 40.79893499999999, -73.938603 40.79988299999999, -73.938144 40.80051)))",36061019400,3.0,4.0,3.0,5.0,0.0,0.0,0.0,5.319999999999999
"MULTIPOLYGON (((-73.98761500000002 40.770415, -73.98714600000001 40.77105399999999, -73.986695 40.77166799999999, -73.986238 40.77229899999998, -73.983468 40.771136000000006, -73.982147 40.770574, -73.980564 40.769904999999994, -73.981023 40.769272, -73.981431 40.767873999999985, -73.981633 40.767732, -73.982147 40.76773, -73.98238 40.767399999999995, -73.985218 40.768595000000005, -73.988063 40.76979099999999, -73.98761500000002 40.770415)))",36061014500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.987165 40.71431199999999, -73.985344 40.714462, -73.985114 40.713787, -73.985058 40.713078, -73.984855 40.711713, -73.984703 40.710702, -73.984665 40.710513999999996, -73.984655 40.710465, -73.984547 40.709495, -73.984189 40.70558199999999, -73.98653 40.70497899999999, -73.986546 40.70929699999999, -73.986605 40.71028400000001, -73.986742 40.71153600000001, -73.986926 40.712903, -73.987062 40.713638, -73.987165 40.71431199999999)))",36061000201,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.1599999999999997
"MULTIPOLYGON (((-73.944835 40.829023, -73.94438 40.82965100000001, -73.943923 40.830270999999996, -73.94347200000001 40.830892, -73.94298 40.83156799999998, -73.941368 40.830890999999994, -73.940346 40.83045800000001, -73.940167 40.83038299999999, -73.938588 40.82971700000001, -73.939248 40.828296, -73.94014 40.82703899999999, -73.940595 40.82641399999999, -73.941536 40.826820999999995, -73.942453 40.827206999999994, -73.942781 40.827344999999994, -73.943898 40.827814999999994, -73.945292 40.82840099999999, -73.944835 40.829023)))",36061023501,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.99312000000002 40.736691, -73.992654 40.737329999999986, -73.992225 40.73791700000001, -73.991375 40.73908800000001, -73.990945 40.73967299999999, -73.990798 40.739874999999984, -73.990518 40.740261999999994, -73.989582 40.739864999999995, -73.987302 40.73890299999999, -73.987726 40.738317, -73.988159 40.737732, -73.989016 40.73655999999999, -73.989916 40.73534900000001, -73.989903 40.734435, -73.990754 40.734839, -73.991715 40.735215, -73.993617 40.736005, -73.99312000000002 40.736691)))",36061005200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.930466 40.848696999999994, -73.930013 40.84931399999999, -73.929633 40.849913, -73.929201 40.850523, -73.928659 40.85118400000001, -73.928151 40.851863, -73.927927 40.85217099999999, -73.927695 40.852488, -73.927085 40.851822, -73.927477 40.850694, -73.929777 40.84815, -73.930621 40.848481, -73.930466 40.848696999999994)))",36061026700,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.998651819796 40.7786300356862, -73.9978192075965 40.7797758705572, -73.993869 40.778096999999995, -73.990761 40.777688, -73.990914 40.777542, -73.99032 40.77731699999999, -73.990168 40.777251, -73.989201 40.776859, -73.988774 40.776673, -73.98843 40.77653099999999, -73.987241 40.776017, -73.987711 40.775373, -73.988177 40.774735, -73.988626 40.77411599999999, -73.98954 40.77286600000001, -73.989994 40.77224199999999, -73.990454 40.771612, -73.990913 40.77098800000001, -73.993782 40.77219899999999, -73.993325 40.77283099999999, -73.993952 40.772876000000004, -73.995969 40.774011999999985, -73.996783 40.774415999999995, -74.0004505769366 40.7761545991538, -73.998651819796 40.7786300356862)))",36061015102,1.0,3.0,3.0,2.0,0.0,0.0,0.0,4.24
"MULTIPOLYGON (((-74.004291 40.712908, -74.004059 40.713135, -74.003603 40.713646, -74.003094 40.713958, -74.002598 40.714313, -74.002115 40.715159, -73.999956 40.71801699999999, -73.999313 40.71755000000001, -74.000138 40.7162, -74.000789 40.71529099999999, -74.000455 40.71436499999999, -74.000746 40.71450999999999, -74.00156900000002 40.713685000000005, -74.000891 40.713015000000006, -74.000873 40.711697, -74.00051 40.71098400000001, -74.000776 40.71063999999999, -74.001419 40.709815, -74.003311 40.711315, -74.003537 40.711495, -74.003971 40.711822000000005, -74.004229 40.71202499999999, -74.004291 40.712908)))",36061002901,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.937636 40.80697500000001, -73.936962 40.807897000000004, -73.936725 40.80822400000001, -73.935819 40.809502999999985, -73.935577 40.80982000000001, -73.935313 40.810109999999995, -73.93502300000002 40.81038, -73.934868 40.81049499999999, -73.93424 40.81084599999999, -73.932605 40.81151700000001, -73.932477 40.808864, -73.931801 40.80787599999999, -73.928225 40.80385, -73.929983 40.802985, -73.930236 40.802831000000005, -73.93073 40.802427, -73.931773 40.800979, -73.934062 40.802077, -73.93631 40.80302400000001, -73.935817 40.80369999999999, -73.93532600000002 40.804371, -73.938544 40.80573, -73.937636 40.80697500000001)))",36061024200,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.1599999999999997
"MULTIPOLYGON (((-73.977673 40.742259000000004, -73.977206 40.742854, -73.976758 40.743472, -73.976348 40.744092, -73.975881 40.74477899999999, -73.973512 40.743782, -73.974015 40.743095, -73.97492400000002 40.74184700000001, -73.975343 40.741274, -73.9758 40.740643999999996, -73.978168 40.74164300000001, -73.977673 40.742259000000004)))",36061007001,1.0,3.0,4.0,3.0,0.0,0.0,0.0,4.24
"MULTIPOLYGON (((-74.00596 40.74523099999999, -74.005535 40.745816000000005, -74.005107 40.746402, -74.004653 40.747023000000006, -74.001812 40.745826, -73.998972 40.74463, -73.999422 40.74400899999999, -73.999848 40.74342500000001, -74.000275 40.742839, -74.00070300000002 40.742253999999996, -74.003542 40.743447999999994, -74.006385 40.744645999999996, -74.00596 40.74523099999999)))",36061008900,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3.1599999999999997
"MULTIPOLYGON (((-73.952015 40.798832999999995, -73.951529 40.79945899999999, -73.951191 40.79994799999999, -73.951094 40.800090999999995, -73.950636 40.80072, -73.950186 40.80133200000001, -73.948625 40.80066600000001, -73.946974 40.79996100000001, -73.948311 40.798128999999996, -73.948792 40.79747799999999, -73.94922 40.79690999999999, -73.949604 40.79704999999999, -73.952483 40.798253, -73.952015 40.798832999999995)))",36061018600,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.96808200000001 40.8207, -73.967964031225 40.820849266613294, -73.96298 40.818512000000005, -73.962067 40.81809899999998, -73.961575 40.81790999999999, -73.960687 40.81751100000001, -73.959493 40.817007, -73.958292 40.81568699999999, -73.957546 40.814834, -73.95698400000002 40.814192999999996, -73.956269 40.813374999999986, -73.956827 40.812611999999994, -73.957808 40.811263999999994, -73.958272 40.810629, -73.961111 40.81182999999999, -73.962106 40.812251999999994, -73.963016 40.812624, -73.964865 40.81371299999999, -73.965379 40.813959, -73.9712500049547 40.8163402145554, -73.96808200000001 40.8207)))",36061021100,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.942499 40.832240999999996, -73.942032 40.832865000000005, -73.941577 40.833487, -73.941118 40.83411399999999, -73.94036 40.833786, -73.939155 40.833277999999986, -73.940368 40.831468, -73.940346 40.83045800000001, -73.941368 40.830890999999994, -73.94298 40.83156799999998, -73.942499 40.832240999999996)))",36061023900,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.979992 40.717539999999985, -73.979486 40.71852799999999, -73.979416 40.718666000000006, -73.978753 40.719934, -73.978034 40.71964, -73.977224 40.71931, -73.97635500000001 40.71913300000001, -73.975452 40.71894699999999, -73.975119 40.718753, -73.974874 40.71877899999999, -73.973635 40.718612, -73.967716 40.71603999999999, -73.96837 40.714127, -73.96846900000001 40.712999, -73.968861 40.71264999999999, -73.97522700000002 40.714582, -73.976344 40.714917, -73.976614 40.714994999999995, -73.976457 40.715299, -73.977917 40.715649, -73.978909 40.715951, -73.97909 40.716004999999996, -73.980577 40.716455, -73.979992 40.717539999999985)))",36061001002,1.0,4.0,4.0,4.0,0.0,0.0,0.0,5.319999999999999
"MULTIPOLYGON (((-73.984508 40.73696199999999, -73.984446 40.737046, -73.984082 40.73754599999999, -73.983632 40.738165, -73.983147 40.73883200000001, -73.982665 40.739497, -73.980418 40.73855, -73.978052 40.737554, -73.978498 40.736791, -73.978909 40.736164, -73.979348 40.735553, -73.979864 40.734975000000006, -73.980275 40.73440999999999, -73.982695 40.73543099999999, -73.984934 40.73637600000001, -73.984508 40.73696199999999)))",36061006400,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0
